name,ilosc_patentow
ANDZHEJ DANKOVSKI,1
WIMMER MARCUS,1
STARCZEWSKI MIROSLAW,1
GIBALA MALGORZATA,1
NIEZNANSKA HANNA,1
STODUS KRYSTIAN,4
FOJUCIK GRZEGORZ,1
ZBIEG MAREIN,1
KURKOWSKA MALGORZATA,2
SZYCHOWSKA KATARZYNA,1
WYSOCKA-SKRZELA GEB,1
LUCZAK MACIEJ,2
SOBOL MARCIN,1
JANOS TOMASH,1
KOLANO JOZEF,1
DOBROWOLKSI JAN,1
PODKOWINSKI JAN,5
KIELBASA ROBERT,1
STANISLW ROG,1
KRZHYZHANOVSKI MARIUSH,1
STASZEWSKI RAFAL,1
KRYSTYN WLODARSKI,1
LASKUS PIOTR,1
ZIERHOFFER PIOTR,1
POLAK ERNESTYN,1
SZTUR PAWEL,1
WIZNER LESZEK,1
CICHOCKI STANISLAW,5
SCHAB SEBASTIAN,1
ORMAN MATSEJ,1
REBOWSKI ANDRZEJ,1
WOJTURSKA JOANNA,2
PEZH PETR,1
KLOPOTEK ALOJZK,1
LAWSKI MARCIN,1
PRZYBECKI ADAM,1
S CIR,1
KOZIEJA LEON,1
PROCHNIAK STANISLAW,1
TOMASZEWSKA DOROTA,1
KLIKOWICZ PIOTR,1
SIWINSKA-STEFANSKA KATARZYNA,1
BENEDIKTOWITS KRZYWIEC,1
OLEKSY STANISLAW,1
OLEJARCZYK KRZYSZTOF,1
DABROS TADEUSZ,1
ADAMOWICZ ANDRZEJ,1
CZUPRYNIAK RAFAL,5
KOLOMECKI JERZY,1
TEJCHMAN-MALECKA BOZENA,4
WITKOWSKI DARIUSZ,1
GOROWSKI MICHA,1
SIEREDZINSKI EDWARD,1
REGULSKI ROMAN,1
GABIG-CIMINSKA MAGDALENA,1
GALESKI ANDRZEI,1
CZOSNYKA STANISLAW,3
RYCERSKI WIESLAW,1
TRZCINSKA KINGA,3
VEKHCHINSKIJ ARTUR,1
MEUS PIOTR,1
TARGOSZ JAN,1
PLONKA RUDOLF,1
KOWAL SZYMON,1
WIATROWSKI WLADISLAW,1
JUZWIAK PIOTR,1
BACHAN SZCZEPAN,1
LIPCZYNSKI HUBERT,1
FILIPIAK BOGUMILA,7
CHOJNACKI ROMAN,1
NOWINSKI MACIEJ,1
CZARNECKA ZDZISLAWA,1
HOSER GEORGE,1
TROSZOK ADAM,1
AFONIN ANATOLIJ,1
WESOLY JOANNA,1
UKASZYK SZYMON,1
LOS MARIAN,2
GARUS JERZY,1
LIPINSKI MACIEJ,6
BURNY TOMASZ,1
ZAMORSKI BOLESLAW,1
BIELOUS TADEUSZ,4
NAVRAT KRYSTYAN,1
ZIELINSKI WIESIAW,1
KUKAWKA RAFAL,2
LYSAK ERNEST,1
SIWEK ANDRZEJ,13
GALINA BLUM,1
MAJCHER MONIKA,1
JANOV GVIDON,1
KAPKA PRZEMYSLAW,1
ABRAMCZUK PAWEL,1
PAWELCZYK PRZEMYSLAW,1
PYZIKOWSKI JERZY,1
RATAJCHAK JATSEK,1
WOLNICKI PRZEMYS,1
CIUPINSKI JAKUB,1
LUKSIK SLAWEK,1
SKIBINSKI JAKUB,1
WIERZCHON TADEUSZ,7
MIODUSZEWSKI J,1
CHROBAK SLAWOMIR,1
MAZIARZ WITOLD,1
STUPAKIEWICZ ANDRZEJ,1
BOBER PAWEL,1
FIIS SYLWIA,1
JOCHELSON ALBERT,1
ZBIGNEV ZIMEK,1
MAJEWSKI BOHDAN,1
DOMERACKI JERZY,1
FICHNA JAKUB,1
SADOWSKI WALDEMAR,1
JABLONSKI KRYSZTOF,1
LASSOTA MIKHAIL,1
STRABROWSKI MARCIN,1
BULANDA MALGORZTA,4
GRABOWSKI WITOLD,1
BUC WITOLD,1
JAKUBOWSKI MATEUSZ,1
KAMINSKA-TARNAWSKA ELZBIETA,1
GATKIEWICZ JANUSZ,1
WIERZBICKI LUKASZ,1
KONIK JAKUB,1
ZIELINSKI LUDWIK,1
KMUK PAWEL,12
BODNAR ANDRII,1
KOLANOWSKI MAREK,1
ZIGFRID RLOKHOTSKI,1
WLADYSLAW,1
KLOPOTEK A,1
FRACZEK JANUSZ,6
KALISIAK ZBIGNIEW,1
DEBSKI WLODZIMIERZ,4
KNAPEK WITOLD,1
GERLACH MARIA,1
MALINOWSKI MIECZYSLAW,1
LOS PRZEMYALAW,1
KLIMEK JACEK,2
KOPCZYK ANDRZEJ,1
KRZYWIEC ALEKSANDER,1
TARCZYNSKI ADAM,1
PATRAL SKAJA,1
WILLMAN PATRYK,1
DUZYK T,1
WOJTANOWSKI STANISLAW,1
LITVINOV IGOR,1
STYCZEN MARCIN,1
MILEWSKI KAROL,1
TUREK MARIAN,1
ROZALSKI ADAM,3
STUDZINSKA BOZENA,1
WASILEWSKI TOMASZ,1
DLUGOWSKI DARIUSZ,2
SKOCZEN ROMAN,1
KHALINA NIZIOLEK,1
KAZUBOWSKI ROBERT,1
LESNIKOWSKI ZBIGNIEW,17
PASIERBINSKI ANDRZEJ,1
LAWCZYS KRZYSZTOF,1
SLABIK JANUSZ,2
MARIE SOPHIE,1
KSIEZOPOLSKI MICHAL,1
BARVACH ROBERT,1
TSYMBAL WIKTOR,1
OBIALA WIESLAW,1
WARSCHAU MATYNIA,1
WIERZEJSKI RYSZARD,1
GARMIAN ANDRZEJ,1
AIC S,1
KACZMARCZYK ANDRZEJ,1
BABRAJ PAVEL,1
MODLINSKI RAFAL,1
KOSOWSKI KRZYSZTOF,1
STRAMA STANISLAW,1
DOBROMIRSKI WALERIAN,1
BUGAJSKI EUGENIUSZ,1
CHRZASTOWSKI SZYMON,1
KARCIARZ JAROSLAW,3
SOSNOWSKA MONIKA,1
WHYTE NEIL,3
STANISZEWSKI ZBIGNIEW,1
KRAJEWSKI ZBIGNIEW,1
POZNIAK MARIUSZ,1
ROGALSKA MALGORZATA,1
PAUL GRZEGORZ,1
MAJDZIK MACIEJ,1
BIELAK ROBERT,1
DZIEPAK ZBIGNIEW,1
WOLOSZYN SYLWESTER,1
FURMANIK KAZIMIERZ,2
KOTUS JOZEF,1
KORDECKI MAREK,1
KACZMARZYK GRZEGORZ,1
JARZABEK DARIUSZ,1
KRZYSDORF POSTAWA,1
GRAJDA ANDRZEJ,3
WIELICKA JOLANTA,1
GEBHARD STANISLAW,1
NOWICKI PIOTR,1
GORNICKA STANISLAWA,1
FILIPEK PRZEMYSDAW,1
HARASYM RYSZARD,1
FEDOROWICZ-STRONSKA OLGA,1
STEPIEN RAFAL,1
WRZESKI ROBERT,1
JANAS KATARZYNA,1
PILARSKI KRYSZTOF,1
MUCHOWICZ KAROF,1
CHOINSKI DARIUSZ,1
FEDCZYSZYN ZDZISLAW,1
LIPKOWSKI JANUSZ,1
SAMSONOWICZ MACIEJ,1
KOKOCINSKI WOJCIECH,5
BERDZINSKA KATARZYNA,1
POTURAJ KRZYSZTOF,8
BOHDANOWICZ ZYGMUNT,1
KUBICKI JAN,1
TORZ JERZY,1
LUNIO RAFAL,1
MALINOWSKI ZBIGNIEW,1
CYBULSKA GEB,1
KONCZAK KAROL,1
LISICKI ZYGMUNT,23
BOROWIECKI PAWEL,1
GUZIALOWSKA-TIC JOANNA,1
GLISZEWSKI HENRYK,1
CIEPLICKI ROBERT,4
ROSINSKI JANUSZ,1
PEC JANUSZ,1
SZYMANSKI MARIUSZ,4
SZYMANSKI WLADYSLAW,1
URBAN MAREK,1
MISZTAL STANISLAW,1
EZHI NARBUT,1
SIP ANNA,1
PAZDZIORA JOZEF,1
KOWALSKA MALGORZATA,1
MATUSZEK MARCIN,1
KOCHMAN ADAM,1
SIEPRACKI WDODZIMIERZ,1
ELLERT ALEKSANDRA,1
STRYJSKI ROMAN,1
WOJTKOWSKI MARCIN,1
HOLENKO MATEUSZ,1
PANASIUK WLADISLAW,1
CICHY BARTLOMIEJ,1
KULKA STANISLAW,1
WICZK WIESLAW,1
CHIMIEL MAREK,1
BRODACZEWSKI WIESLAW,5
WESSELS EVERT,1
KNAPIK S,1
BARDZ MARCIN,2
KRAWCZYK ANDRZEJ,1
INSADOWSKI MARIAN,1
WASILCZYK JAROSLAW,1
LUKASIK WLODZIMIERZ,6
OSINSKI JANUSZ,2
WINIARSKI WOJCIECH,1
SLANINA FRANCISZEK,1
SZELEJEWSKI WIES,3
KOWALSKI LESZEK,1
WROBEL STANISLAW,2
WALCZAK SYLWIA,1
ZAPORA EWA,1
SIERZANT ROMAN,1
WIECZOREK MICHAL,1
MNISZEK KAROL,2
KLIMEK MAREK,1
KUCHAR ANDRZEJ,1
KUROWSKI LUCJAN,1
WYPYCH JAROSLAW,2
MANDELKA PAWEL,1
POLKOWSKI KRZYSZTOF,1
SWIRSKI HENRYK,1
DZIDA MARZENA,1
KUBISH EZHIJ,1
ZIGMUND MARKHLIK,1
PAWLUS THOMASZ,1
KAMINSKI STANISTAW,1
PAWET FRIEDRICH,1
OWIEK BOGDAN,1
CZERNIEJEWSKA KAROLINA,1
RYCHTER TADEUSZ,1
SLJUSARCHIK EZHI,1
BEDNARZ LUDWIK,1
SOBOTA MICHAL,2
KONARZEWSKA KATARZYNA,1
RYNKAR BOGDAN,1
CIESIELSKA WIESLAWA,1
DUNALEWICZ ANDRZEJ,1
KISIO ADAM,1
YAN BALBATUN,1
POP AWSKI,1
BRYKALA MARSIN,1
PAKIELA-RAJTKOWSKA ANETA,2
ANDRYS DOMINIKA,1
ZBIGNEV RELIGA,1
KISER JERZY,1
MIGDAL VOJCHEKH,1
CICHOBLAZINSKI WOJCIECH,1
PIDVO TOMASZ,1
KEDZIERSKA ANNA,1
JAROSZYNSKI MIECZYSLAW,1
KUNKA BARTOSZ,1
SOBOLEVSKI ANDZHEJ,1
LUBECKI KAZIMIERZ,1
PUSTOWKA JERZY,3
ROGACKI GRZEGORZ,1
KAMINSKIJ TOMASH,1
ZUK MAGDALENA,1
MIRKOWSKI CZESLAW,1
STANLUK MAREK,1
DYL KAROL,1
PLACHA WOJCIECH,1
ROZESLANIEC KONRAD,3
WIERZBICKI MACIEJ,1
FEDYSZAK JAN,2
WALKOWICZ MIECZYSLAW,1
WIERZBICKI KRZYSTOF,1
KONSIERKIEWICZ KONRAD,1
BAK GRZEGORZ,1
BALTSEROVYAK VOJTSEKH,1
BRESINSKA IWONA,1
PAWLIK ANDRZEJ,1
WIESE MICHAL,1
JUNG EUGENIUSZ,1
GLUCH MARCIN,1
LISIECKI SLAWOMIR,5
TATURA J,1
SERON ALEKSANDER,1
ROSA ARTUR,1
SZYNKAREK MACIEJ,1
STACHURA ADAM,1
SOWA ADRZEJ,1
KUREK JANUSZ,1
STANGEL-WOJCIKIEWICZ KLAUDIA,1
JEDRZEJCZYK ROMAN,5
SZYMANSKI SEBASTIAN,3
DABROWIECKI ZBIGNIEW,2
JUERK BRONISLAW,1
KAPCIA TADEUSZ,8
FAFARA PAWEL,1
PIETRYGA MARCIN,1
BARTCZAK PIOTR,6
CHMIELEWSKA DANUTA,1
KACZMAREK SLAWOMIR,1
WACHULEC MARCIN,2
STEFANSKI ANDRZEJ,2
LAZAREK JAGODA,1
WOLAK MA,1
MOSCICKY IGNACY,1
MILKOWSKA M,1
MICHALKIEWICZ KAMILA,1
KOPER ZBIGNIEW,1
WASILEWSKA AGNIESZKA,1
WOJCIK WLODZIMIERZ,3
STRZELEC MAREK,1
TOMASZ MARIUSZ,1
MARCINIAK RAFAL,1
ILNICKI ADAM,1
TALAREK PRZEMYSLAW,1
BOBA BARTLOMIEJ,1
KRAWCZYK MAREK,1
STACH WITOLD,1
SZELEWICKI LONGIN,1
KNAPIK RYSZARD,1
JESIONOWSKI TEOFIL,4
RZEKIECKI ADAM,1
KRUK ZBIGNEV,1
AUGUSTYNOWICZ ADAM,1
SOYKA PIOTR,1
SIKORA TEODORA,1
LABUS MICHAL,1
MACHA EK,1
HERDEGEN ELONORA,1
OLENSKI STANISLAW,1
KASZCZYK GRA,1
BOBROWSKI MIROSLAW,6
ROMANOWSKI DARIUSZ,1
BUSZKA REMIGIUSZ,2
ZIOLKO PAWEL,1
BACZKOWSKI ALICJA,1
SEKLECKI JANUSZ,1
POLIT ALEKSANDER,1
PRZEDASZEK RAFA,1
GRABOWSKI RYSZARD,1
GORSKA ANNA,1
HAJDUK ADAM,1
POSPIECH JAROSLAW,1
GORECKA GEB,1
BEREGOVENKO ANDRII,1
WIELOCH STANISLAW,1
CHRACEWICZ BOGDAN,1
GRESZTA FRANTZ,1
GORCZYNSKI LECH,1
MAZIERSKI PAWEL,1
FRACZEK BOGUSLAW,4
PIETRASIK LUKASZ,3
KRAMARZ JOZEF,3
OGRODZINSKI KRZYSZTOF,1
GLOW DAWID,2
KASIMIRCZUK ZYGMUNT,1
ROTKIEWICZ RYSZARD,1
MLYNARCZAK ANDRZEJ,1
RAJCA MATERSZ,1
SLEDZINSKI BOHDAN,1
MAMET RADOSLAW,1
WAL WITOLD,4
ZADWORNY PAWEL,1
MIELECZAREK JAKUB,1
ZYCH KRZYSZTOF,1
CZERSKI MAREK,2
MOKRSKI BOLESLAW,1
CYRAN KRZYSZTOF,1
BRZOSKA RAFAL,1
DEJA ZDZISLAW,1
DYLIK MACIEJ,1
DANILECKI ARKADIUSZ,1
HORODENSKI GUSTAV,1
DUCH WLODZISLAW,6
RAJCA ROBERT,1
STEPINSKI ARKADIUSZ,1
MYSLIWIEC MALGORZATA,5
GUCWA ANTONI,3
OLSZEWSKI OLGIERD,1
LAMPARSKA-PRZYHYSZ MONIKA,1
PODLESNY ANDRZEJ,1
KUCZA JAROSLAW,4
KOSTSJUK RISHARD,1
TRUSZKOWSKI JACEK,1
LESNIAK ZYGFRYD,1
WOJCZAKOWSKI JAROSLAW,1
SUDOMIR WITOLD,1
SIENIAWSKI DARIUSZ,1
PYZIK ANDRZEJ,1
MIRECKI RUFIN,1
BRULINSKI TOMASZ,2
SZYMANSKI ROBERT,1
SPYRA LUDWIK,1
ZACH PIOTR,3
SOSZYNSKI MICHAL,1
POREDA WITOLD,1
RATAJCZAK WLODZIMIERZ,4
GOLISZEK WDODZIMIERZ,1
MAGIERA SLAWOMIR,1
STRUZYK RAFAL,2
KLIMCZAK JUSTYNA,1
MERGO PAWEL,12
PAWELEK LUKASZ,4
PIVOVAR YUSTINA,1
KABACLNSKI MICHAL,4
MILCZAREK GRZEGORZ,1
SKIERBISZEWSKI CZESDAW,1
BIENIEK DARIUSZ,1
TOMZIK ROBERT,1
JACH RYSZARD,1
DOBRZYNSKI PIOTR,2
GOLEBIOWSKI ANDRZEJ,6
TACZALSKI JOZEF,1
BAZYLEWICZ-KNIAZYKOWSKI EUGENJ,1
SWIESZKOWSKI WOJCIECH,11
JAGODZINSKI ARKADIUSZ,2
KOZ OWSKI,1
PARADOWSKA EDYTA,1
KOMENDZINSKI TOMASZ,1
WALDEMAR KUBIZEWSKI,1
SIEKACZ SKIERBISZEWSKI,1
WOYNA MIKOLAJ,1
SUSANNA KOVSHIK-GINDIFER,1
WIESLAW CIESLAK,1
SZCZUBIALKA KRZSYZTOF,1
URBANOWICZ KRZYSZTOF,1
HEMPOWICZ PAWE,1
LISIECKI KRZYSZTOF,1
KOWALKIEWICZ ZUZANNA,1
STRUPINSKI W,1
POKHL KAZIMEZH,1
WILNIEWCZYC MARIUS,1
HORBACZEWSKI ANDRZEJ,1
DONSKOW LYSONIEWSKA,1
ROKICKA KAROLINA,2
MENDRELLA TOMASZ,1
JALMUZNA WOJCIECH,1
TOMANIK KRYSZTOF,1
WROCLAWSKIE CENTRUM,1
MUSIAL-KULIK MONIKA,2
KUSINSKI PRZEMYSIAW,1
BOROWIEC FILIP,1
BYRSKI LUBINSKI,1
STELMACH ROBERT,1
STRZELCZYK THOMAZ,1
DZIEDZIC-LYSIAK MAGDALENA,1
HAC ALEKSANDRA,1
VESLAVA VALISHEVICH-NEDBALSKA,1
KAPRZAK WIKTOR,1
GRADO NACUTE,1
SOBCZAK WLODZIEMIERZ,1
SWIETOSLAWSKI MICHAL,1
BOROWIK TOMASZ,1
LEVANDOVSKIJ ZBIGNEV,1
MYNARZ LESZEK,9
RISHARD KELPINSKI,1
ILZECKI MAREK,2
FURMANIAK ANDRZEJ,1
NOWAK RAFAL,1
CICHY ANDZRJ,1
DEDELIS WOJCIECH,1
PYSZKA MAGDALENA,1
JAZWINSKI BOGDAN,1
MELLIN DARIUSZ,1
SORNEK ANDRZEJ,1
PRADZYNSKI JERZY,1
SZLAFEREK LESZEK,1
WIECH MACIEJ,3
BOROWIECKI ALEKSANDER,1
BRYK ROBERT,1
METAWI MAKSYMILIAN,1
OKLEJ ANNA,1
KAJDAS CZESLAW,12
KORDAS GRZEGORZ,1
LEVANDOVSKIJ MAREK,1
KLIMYUK TERESA,1
FABJANSKI KRZYSZTOF,3
LIPINSKI ANTONI,1
KOBUSINSKA ANNA,1
SKOLIMOVSKIJ KSHISHTOF,1
KRZEKOTOWSKI LESZEK,1
JANUSZKO ADAM,7
TERELAK KAZIMIERZ,6
STACHEL ALEKSANDER,1
WISNIEWSKI MACIEJ,1
LEONOVICH ANDRZHEJ,1
KRZEMIEN ALEKSANDER,1
DUBOVSKA-INGLOT ANNA,1
POLANSKI ZBIGNIEW,1
DUTKIEWICZ JAROSLAW,10
LUDWIG-GALEZOWSKA AGNIESZKA,1
URBANEK ANDRZEJ,5
GREDKA WOJCIECH,1
GAWAD KAROL,5
FRACZYK TOMASZ,5
MATACZ WACLAW,1
HO UB,1
KWARCIANY RAFAL,1
SIEJKO PAWEL,4
KLOCEK JAKUB,1
CUDZILO STANISLAW,1
DAHM JOHAN,3
SZCZEPANEK JAN,1
BARAN STANIS,1
STANCLIK BOGDAN,1
SZARY JAKUB,1
GODZWA ADAM,1
STUGLIK ZDZISDAW,1
KALUZYNSKI KRZYSZTOF,1
EISENSTEIN LEOPOLD,1
KLEMPNEROWSKI ANTONI,1
PYTEL SLAWOMIR,1
WOJDYLA TOMASZ,1
MORAWSKI MIROSLAW,1
YANUSH TABASHEVSKI,1
RYBARCZYK-MYDLOWSKA KATARZYNA,2
KORCHIK PETR,1
FRACZEK KAZIMIERZ,1
KOLODZEJ LESHEK,1
PAWLIK-JAKUBOWSKA ANNA,1
ZIEMACKI MAREK,1
JACKIEWICZ KRZYSZTOF,1
PENA SYLWESTER,3
STRYLA ZDZISLAW,1
WITKOWSKI STANISLAW,6
WOLSKI ANDRZEJ,1
MATYSEK EUGENIUSZ,1
SUPREWICZ PIOTR,2
STEZOWSKI JACEK,3
POLAKOWSKA KLAUDIA,1
WOZNICZKA AGNIESZKA,1
BOGDANSKI ANDRZEI,1
GRADON BOGUSLAW,1
STEPIEN KAROL,8
KARAZNIEWICZ KRYSZTOF,1
BEDNARCZYK STANISLAW,5
WOJCIK LUCJAN,6
GMUR BONIFATSI,1
BARYLA JAN,1
MOSZCZANSKI JANUSZ,1
STAWKOWSKI KAZIMIERZ,1
GOZDZ JAN,1
DZIAG MARIAN,1
MATYJA STANISLAV,1
RUSILOWICZ MARZENA,1
CHRUSCIEL JERZY,1
MRZYGLOD MARIUSZ,2
GWARDIAK HANNA,1
KOSKA KRZYSZTOF,1
BRZEZINSKI MACIEJ,6
KAMANCZYK PRZEMYSLAW,1
PILSKI MAREK,1
CHOMCZYK WLODZIMIERZ,3
KASZA KRYSYTOF,1
D BEK,1
ZSCHECH RAINER,1
MARCINIAK JAN,1
SAJ GRZEGORZ,1
STRUSZCSYK HENRYK,1
FIOLKA JAN,1
GRACZYK ADAM,3
GODLEWSKI CZESLAW,1
POLTORAK GRZEGORZ,1
ANTOSZKIEWICZ MICHAL,1
KARWAN TADEUSZ,1
SARZYNSKI RAFAL,1
ROWINSKI LECH,8
CWIAKALA MICHAL,1
MARCZAK BARBARA,1
KULESZA JANUSZ,1
GODKOVICH MECHISLAV,1
WALCZAK KRYSTOF,1
WITCZAK MALGORZATA,1
RADWANSKA KATARZYNA,1
KLEJNOWSKI JERZY,1
MICHNOWICZ ANDRZEJ,1
LASAK GRZEGORZ,1
KORNACKI A,1
PLINSKA GTANISLAWA,1
SMOLA ANNA,1
NIWINSKI LECH,1
WISNIEWSKI TOMASZ,5
TAZBIR BARTIOMIEJ,1
BUDZYN STANISLAV,1
DRABENT KRZYSZTOF,1
DUDKEVICH DANIEHL,1
NIEMCZAK MICHAL,5
CHRZASZCZ RYSZARD,2
MONAWAR DAVOUD,1
MYSCOWSKI WDODZIMIERZ,1
WALKOWSKA IZABELLA,1
STYCZEN RAFAL,1
CIESZKOWSKI HENRYK,1
KUROWSKI GRZEGORZ,1
PAKSZYS MICHAELA,1
LEWANDOWSKA URSZULA,1
SWIECICKI JERZY,1
MORDKOWICZ WALDEMAR,1
GORZKIEWICZ MICHAL,1
BEDNAROWSKI DARIUZ,1
IOLANTA KUKOVSKA-LJATALLO,1
KUSMIERCZYK DORATA,1
JABLONSKI JAROSLAW,1
FRYCA WALDEMAR,1
CICHY ANDRZEJ,1
PISKORSKI WOJCIECH,1
SHCHEPANYAK GZHEGOZH,1
OZDZN JERZY,1
RODOWICZ STANISLAS,1
KADZINSKI LESZEK,1
BIENKOWSKA BEATA,1
WESSELY ROMEN,1
ZUBOWICZ CZESLAW,1
GREGORSKA EDYTA,1
TROKA-BYLEC ELZBIETA,1
AL FREDA,1
HOLAKOUEI REZA,1
TATARZYNSKI TADEUSZ,1
CIESLAK PIOTR,9
GASOVSKIJ VLODIMEZH,1
KRAMARZ JOSEF,1
DZIERZGOWSKI MIECZYSLAW,2
PRZYBYLSKI TOMASZ,1
KOWALSKA EMILIA,1
TASIEMSKI LESZEK,1
SKOWRON MALGORZATA,3
KAMINSKI MICHAL,1
SARNA WITOLD,1
BULKA JAROSLAW,1
BIELINSKI MARCIN,1
MORAWSKI ANTONI,2
GOTTMAN GABRIELLE,1
TAMOGRODZKI ANTONI,1
BORYS JACEK,1
PISKORSHI K,1
BUDZISZ JAROSLAW,1
KAZIMIERSKI ZBYSZKO,1
AMROZIK PIOTR,1
WALCZAK MACIEJ,1
WYSOLUCH-CIESZYNSKA ALEKSANDRA,1
GUMANN PATRYK,2
ZASADZINSKI MICHAL,1
SYLWESTRZAK KRYSTYNA,1
MALEK JAROSLAW,4
MATUSZNY FRANCISZEK,1
EHBIGNEV RELIGA,1
KLUCINSKA KATARZYNA,1
BUJALSKA-ZAD-ROZNY MAGDALENA,1
ZI CINA,1
PACZESNY MIROSLAW,1
STRZYZEWSKI MARIUSZ,1
KEDZIOR JETAZEF,1
POTURALSKI WALDEMAR,4
MAGNUSZEWSKA ZOFIA,1
TURCZYNSKI ZBIGNIEW,1
KEDZIA WOJCIECH,3
BATALLA MONGAY,1
TASZNER EMIL,1
DUDEK LUKASZ,10
SCIBIOREK ANDRZEJ,1
KOZLETSKI TOMASH,1
KOWALSKI JOZEF,7
PAWLAK DOROTA,4
TYLKOWSKY BARTOSZ,1
SYNOWIEC JERZY,1
DOBRAS STANISLAW,10
KOSMALSKI GRZEGORZ,1
KEMPKIEWICZ ZBIGNIEW,1
KRUPA ANNA,1
PIKUL BARTLOMIEJI,1
GOLEC TOMASZ,1
WAWRZYNIYK MAREK,1
SIPOVICH JAKUB,1
KUBIAK TOMASZ,1
KORDAS MARIAN,1
TORBICZ KAZIMIERZ,1
ADAMEK RADOSLAW,3
BEAMAN DONLD,1
PLASKURA ANDRZEJ,6
GLADEK LESZEK,1
BIEN ANDRZEJ,1
FOREMSKI PAWEL,1
ZAPRZALSKI SEBASTIAN,1
DYCHUS MICHAL,1
BUDZINSKI PIOTR,1
GIREK ZBIGNIEW,1
RYGLICKI ROMAN,2
JARECKI LESZEK,1
BARTNICKI JAROSLAW,1
GALEWSKI TYMON,1
ROZYCKI ZBIGNIEW,1
LASSOTA MICHAL,4
WISNIOWSKA IGA,1
BRZEZOWSKI GRZEGORZ,1
SOKALSKA AANNA,1
ZUKIEWICZ TOMASZ,1
MATUZ PAWEL,1
CZARNECKI RYSZARD,1
JABLONSKI JACUB,1
DAWIDZIUK ADAM,1
ZBIKOWSKA HALINA,1
IWAN MICHALINA,1
BIERNACKI JAROSLAW,1
ZIMNY WACLAW,1
SZCZESNIAK EUGENIUSZ,4
IWANEJKO ZDZISLAW,8
WOJTOWICZ JOANNA,1
ADAMIAK ARTUR,1
FIGURA GZHEGOZH,1
GLOWNIA STANISLAW,3
FOLWARCZNY LUKASZ,1
LYSIK PAWEL,1
HORODKO R,1
LASZKIEWICZ GRZEGORZ,1
MADEY JERZY,1
MUSZYNSKA MAGDALENA,1
JASKOLA KONRAD,1
PAWLUKIEWICZ MICHAL,1
MAZELA YAN,1
KALEDEKOWOSKY M,1
CIOLCZYK HENRYK,2
TRYZNO PAWEL,1
HOFMAN WLADYSLAW,1
FEDORCZYK BARTLOMIEJ,5
IZYKOWSKI IAN,1
ZAWORSKA ALICJA,1
HULISZ STANISLAW,1
PARTYKA KAZIMIERZ,1
FLIS JANUSZ,1
KUREK YANUSH,1
PASZEK KZRYSZTOF,1
GRUDZIEN KRZYSZTOF,1
JAKUBIAK JAROSLAW,1
NADACHOWSKI FRANCISZEK,1
MONTWILL JANUSZ,1
MIZINSKI BARTLOMIEJ,1
POLOMSKA XYMENA,2
GIERGIELEWICZ MARIUSZ,1
LISOWSKA MARTA,1
LEMESHKO WIKTORIYA,1
KOSZALKA RADOSLAW,1
SZYMANSKI MANCIEJ,1
GUMIENIAK JERZY,2
PACKOWSKI ZBIGNIEW,2
DERING ADAM,1
PR DZY,1
JAROSHIK FELIKS,1
LISEVICH MARTSIN,1
LICHOTA DANUTA,1
PATAJEZAK ALEKSANDER,1
BOJKOWSKI MACIEJ,3
DEBSKI ANDRZEJI,1
WOCHLIK IRENEUSZ,1
ROZANSKI ARTUR,1
BRZEZINSKA JOANNA,7
WLODARCZYK EDWARD,4
KONIECZNA EWA,1
KOTERWA KAZIMIERZ,1
SALAMONCZYK ANDRZEJ,1
KUBICA STEFAN,9
GRACZYK BERNARD,1
WIKTORCZYK TOMASZ,1
MLACKI MICHAL,1
PIERKAZ ROMAN,1
POCIECHA LOS,1
BALEJKO ZENON,1
HIRSCH MACIEJ,1
KABAT MAREK,1
PIERZYNOWSKA KAROLINA,1
K DZIOR,1
WANCZYK BARTLOMIEJ,1
MOEBIUSOVA MONIKA,1
LISICKI ZIGMUNT,1
FAMULSKI WIESLAW,1
RUSIECKI ANDRZEJ,1
ZIELINSKI STEFAN,1
TROJANOWSKA MARZENA,1
WERNER PIOTR,1
PIECZYKOLAN MICHAL,5
MORAWIEC MARCIN,1
WALUKIEWICZ MIROSLAW,3
MATCZAK DANIEL,1
JURKIEWICZ MICHAL,1
JAKUSZ BOGDAN,1
WYCHOWANSKI PIOTR,6
ANIL AGRAWAL,1
LEYKO JACEK,1
PANCZYK JERZY,1
MELDNER KRZYSZTOF,6
KOMARDIN ARTIOM,1
BUDZYNSKI ANTONI,1
FIOK ADAM,1
WILK RYSZARD,1
ZBIKOWSKI JERZY,6
SZALAS KRZYSZTOF,5
KONSTANEZAK MAREK,1
ANDZHEJ KHMELEVSKI,1
BA ON,1
HAJDA JAN,1
DARZYNKIEWIZ EDWARD,1
NESTERUK KRYSZTOF,1
HAMOWSKI PIOTR,1
OSMEDA MICHAL,1
PRZEMYSLAW KAZIMIERZ,1
BUZINSKI WLODZIMEIRZ,1
KOWALCZYK KAZIMIERZ,8
KOZIEN ANDRZEJ,3
BAREJ PAWEL,1
NEJBBAUER MICHAL,2
BUDNICKI DAWID,1
KUBIK MAGDALENA,1
SIKORSKI ADAM,6
KAMINSKA MAGDALENA,2
KACZOR GRAZYNA,1
GIEMZOWSKI STANISLAW,1
STRZALKOWSKI WIESLAW,1
MARKIEWICZ MICHA,1
LACHOWICZ MICHA,1
LASOCHA ALICIA,1
JASKOWSKI MIECZYSLAW,1
